the_geom,COLLECTOR,DATE_,SECTION_,PATROL,ROUTE,ROAD_TYPE,REF_PT,COMMENTS,DATAFILE
POINT (-104.16541874114682 39.11898092378324),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,10,024A,Main_Hwy,349,,S4P1003-01-21.cor
POINT (-104.14955124937006 39.126171750013),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,10,024A,Main_Hwy,350,,S4P1003-01-21.cor
POINT (-104.14031802625023 39.12884623964911),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,10,024A,Main_Hwy,350.57998657,,S4P1003-01-21.cor
POINT (-104.70760401373207 38.838881334693546),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,311.44000244,,S4P0903-01-21.cor
POINT (-104.69745603558941 38.839807602151126),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,312,,S4P0903-01-21.cor
POINT (-104.69753710911834 38.84011443884948),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,312,,S4P0903-01-21.cor
POINT (-104.707556957108 38.83920271362916),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,311.44000244,,S4P0903-01-21.cor
POINT (-104.68446911011003 38.84981642906358),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,313,,S4P0903-01-21.cor
POINT (-104.67099912929619 38.85948499503586),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,314,,S4P0903-01-21.cor
POINT (-104.6580182027574 38.86952607985725),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,315,,S4P0903-01-21.cor
POINT (-104.64867151913118 38.88206066451492),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,316,,S4P0903-01-21.cor
POINT (-104.63963675076792 38.89474018448229),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,317,,S4P0903-01-21.cor
POINT (-104.63078248031044 38.90748554332084),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,318,,S4P0903-01-21.cor
POINT (-104.62190210004103 38.920272079412435),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,319,,S4P0903-01-21.cor
POINT (-104.61096186316195 38.931658883388735),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,320,,S4P0903-01-21.cor
POINT (-104.59679331880001 38.941263303115164),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,321,,S4P0903-01-21.cor
POINT (-104.58341232906055 38.95118655226827),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,322,,S4P0903-01-21.cor
POINT (-104.5698424401645 38.96142313324708),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,323,,S4P0903-01-21.cor
POINT (-104.55763828918778 38.97045797303258),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,324,,S4P0903-01-21.cor
POINT (-104.54414585599751 38.9804478382426),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,325,,S4P0903-01-21.cor
POINT (-104.53065737591015 38.9904295393041),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,326,,S4P0903-01-21.cor
POINT (-104.51716405771721 39.00040943618383),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,327,,S4P0903-01-21.cor
POINT (-104.50367139055189 39.010386904681496),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,328,,S4P0903-01-21.cor
POINT (-104.49015548829422 39.02037471557282),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,329,,S4P0903-01-21.cor
POINT (-104.4818288720834 39.0260214817251),"Bennett, Chuck",01/21/2003 12:00:00 AM,4,9,024A,Main_Hwy,329.57998657,,S4P0903-01-21.cor
POINT (-106.14796482301423 37.429457495260515),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,0,,ZS7P1903-09-23.cor
POINT (-106.1292948100348 37.42996687085932),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,1,,ZS7P1903-09-23.cor
POINT (-106.1118762311684 37.42997757117941),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,2,,ZS7P1903-09-23.cor
POINT (-106.0939518720117 37.42998441055605),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,3,,ZS7P1903-09-23.cor
POINT (-106.07529513392323 37.430155001932626),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,4,,ZS7P1903-09-23.cor
POINT (-106.05779939136242 37.43018784156587),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,5,,ZS7P1903-09-23.cor
POINT (-106.03906056316734 37.42972812541897),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,6,,ZS7P1903-09-23.cor
POINT (-106.02077196399617 37.4297120576412),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,7,,ZS7P1903-09-23.cor
POINT (-106.00242716205743 37.42971812304489),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,8,,ZS7P1903-09-23.cor
POINT (-105.98380508390309 37.42963896934424),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,9,MMM,ZS7P1903-09-23.cor
POINT (-105.96587844726137 37.42968742837805),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,10,,ZS7P1903-09-23.cor
POINT (-105.94775091170861 37.42976400780651),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,11,,ZS7P1903-09-23.cor
POINT (-105.92981280926834 37.42987986299672),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,12,,ZS7P1903-09-23.cor
POINT (-105.91159094985107 37.42975921910815),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,13,,ZS7P1903-09-23.cor
POINT (-105.89331244018238 37.42953783054339),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,14,,ZS7P1903-09-23.cor
POINT (-105.89154087145789 37.429491771467745),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,370A,Main_Hwy,14.14000034,,ZS7P1903-09-23.cor
POINT (-106.07583866198767 37.43000846332498),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,0,,ZS7P1903-09-23.cor
POINT (-106.07580120965758 37.41577887235738),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,1,,ZS7P1903-09-23.cor
POINT (-106.07578559930676 37.4012135179107),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,2,,ZS7P1903-09-23.cor
POINT (-106.07555569954634 37.38694597122682),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,3,,ZS7P1903-09-23.cor
POINT (-106.05778940246981 37.38623767930475),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,4,,ZS7P1903-09-23.cor
POINT (-106.03977798446822 37.38615691907092),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,5,,ZS7P1903-09-23.cor
POINT (-106.03925012446601 37.37172634283877),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,6,,ZS7P1903-09-23.cor
POINT (-106.02096609779241 37.37120614955365),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,7,,ZS7P1903-09-23.cor
POINT (-106.0028814090096 37.371189087144565),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,8,,ZS7P1903-09-23.cor
POINT (-105.98494737391401 37.370915131713886),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,9,,ZS7P1903-09-23.cor
POINT (-105.96661723605052 37.37086349531845),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,10,,ZS7P1903-09-23.cor
POINT (-105.94859112787815 37.37087047615999),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,11,,ZS7P1903-09-23.cor
POINT (-105.93132161211409 37.37079899770006),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,12,,ZS7P1903-09-23.cor
POINT (-105.92470367609903 37.370769823533195),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,368A,Main_Hwy,12.14000034,,ZS7P1903-09-23.cor
POINT (-106.03799847320438 37.2838590426823),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,0,,ZS7P1903-09-23.cor
POINT (-106.03797153698417 37.29824301014847),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,1,,ZS7P1903-09-23.cor
POINT (-106.03802908621432 37.31295321459887),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,2,,ZS7P1903-09-23.cor
POINT (-106.03827448749449 37.32732729825507),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,3,,ZS7P1903-09-23.cor
POINT (-106.03852401081367 37.34125360037218),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,4,,ZS7P1903-09-23.cor
POINT (-106.03882575544282 37.35605113018567),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,5,,ZS7P1903-09-23.cor
POINT (-106.03909725744629 37.37092700981699),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,6,,ZS7P1903-09-23.cor
POINT (-106.03910240161065 37.371289993073304),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,371A,Main_Hwy,6.05000019,,ZS7P1903-09-23.cor
POINT (-106.14792890102439 37.28368976265196),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,20.42000008,,ZS7P1903-09-23.cor
POINT (-106.13976117653863 37.28328217464066),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,21,,ZS7P1903-09-23.cor
POINT (-106.1211714685052 37.28340302566866),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,22,,ZS7P1903-09-23.cor
POINT (-106.10353652712767 37.28350482955727),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,23,MMM,ZS7P1903-09-23.cor
POINT (-106.08483511308768 37.283505451312145),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,24,,ZS7P1903-09-23.cor
POINT (-106.0662658492748 37.28336182998164),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,25,,ZS7P1903-09-23.cor
POINT (-106.04839600741684 37.28348463508881),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,26,,ZS7P1903-09-23.cor
POINT (-106.03140720109248 37.283703158203636),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,27,,ZS7P1903-09-23.cor
POINT (-106.01246003260049 37.28355897870297),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,28,,ZS7P1903-09-23.cor
POINT (-105.9937699036446 37.283496463382434),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,29,,ZS7P1903-09-23.cor
POINT (-105.97546518494103 37.28361397134182),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,30,,ZS7P1903-09-23.cor
POINT (-105.9591292668814 37.283550915428954),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,015B,Main_Hwy,30.92000008,,ZS7P1903-09-23.cor
POINT (-105.9616668732093 37.2750717412074),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,0,,ZS7P1903-09-23.cor
POINT (-105.95135069907754 37.26876981032854),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,1,,ZS7P1903-09-23.cor
POINT (-105.93284544383074 37.268539515083084),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,2,,ZS7P1903-09-23.cor
POINT (-105.91436285120561 37.26851571876434),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,3,MMM,ZS7P1903-09-23.cor
POINT (-105.90561192541603 37.26176176281938),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,4,,ZS7P1903-09-23.cor
POINT (-105.90562419490067 37.25526839382525),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,136A,Main_Hwy,4.51999998,,ZS7P1903-09-23.cor
POINT (-105.9875691858989 37.17465202834864),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,12.76000023,,ZS7P1903-09-23.cor
POINT (-105.98670942205655 37.178061836908356),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,13,,ZS7P1903-09-23.cor
POINT (-105.98291474699518 37.19240486591926),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,14,,ZS7P1903-09-23.cor
POINT (-105.979141971144 37.20668518146827),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,15,,ZS7P1903-09-23.cor
POINT (-105.97537229057565 37.22096363289288),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,16,,ZS7P1903-09-23.cor
POINT (-105.9716858759789 37.23490366332285),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,17,,ZS7P1903-09-23.cor
POINT (-105.96807203727137 37.248379307082075),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,18,MMM,ZS7P1903-09-23.cor
POINT (-105.96421337285474 37.26301204430766),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,19,,ZS7P1903-09-23.cor
POINT (-105.96133769403966 37.2767680633848),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,20,,ZS7P1903-09-23.cor
POINT (-105.95675840006783 37.29127845369181),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,21,,ZS7P1903-09-23.cor
POINT (-105.95298841595402 37.30549685184894),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,22,,ZS7P1903-09-23.cor
POINT (-105.9489369965591 37.31961087762341),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,23,,ZS7P1903-09-23.cor
POINT (-105.94198013666266 37.33281973612093),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,24,,ZS7P1903-09-23.cor
POINT (-105.93458068904867 37.34684441231744),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,25,,ZS7P1903-09-23.cor
POINT (-105.92892586198084 37.35933338516157),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,26,,ZS7P1903-09-23.cor
POINT (-105.92177701741475 37.372503414050776),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,27,,ZS7P1903-09-23.cor
POINT (-105.9141030085287 37.38570324359427),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,28,,ZS7P1903-09-23.cor
POINT (-105.90689182893136 37.39933458030113),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,29,,ZS7P1903-09-23.cor
POINT (-105.90017191186277 37.412077803321814),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,30,,ZS7P1903-09-23.cor
POINT (-105.89279372020165 37.42606666129092),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,31,,ZS7P1903-09-23.cor
POINT (-105.88616897857706 37.43860083078424),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,32,,ZS7P1903-09-23.cor
POINT (-105.8788304583247 37.45249087048407),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,33,,ZS7P1903-09-23.cor
POINT (-105.87419303171191 37.46648772755196),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,34,,ZS7P1903-09-23.cor
POINT (-105.87413937712871 37.468078626524154),"Sanderson, John",09/23/2003 12:00:00 AM,7,19,285A,Main_Hwy,34.15000153,,ZS7P1903-09-23.cor
POINT (-104.61713476565014 38.330254555720465),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,103,,S4P0603-09-18.cor
POINT (-104.61970179478128 38.34451518553708),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,104,,S4P0603-09-18.cor
POINT (-104.62047564028624 38.35896577123626),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,105,,S4P0603-09-18.cor
POINT (-104.61970647067123 38.37351927362696),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,106,,S4P0603-09-18.cor
POINT (-104.61933211543727 38.38777239258004),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,107,,S4P0603-09-18.cor
POINT (-104.61661818678293 38.40184627517651),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,108,,S4P0603-09-18.cor
POINT (-104.61135415290659 38.41570407504573),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,109,,S4P0603-09-18.cor
POINT (-104.6072141705245 38.42982403668984),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,110,,S4P0603-09-18.cor
POINT (-104.60575869098709 38.444206081665875),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,111,,S4P0603-09-18.cor
POINT (-104.60784609579517 38.458526888809985),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,112,,S4P0603-09-18.cor
POINT (-104.61347870815928 38.47217712918405),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,113,,S4P0603-09-18.cor
POINT (-104.61972677068051 38.485866436383986),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,114,,S4P0603-09-18.cor
POINT (-104.62602260411268 38.49957481317184),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,115,,S4P0603-09-18.cor
POINT (-104.62877340686543 38.513622974801876),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,116,,S4P0603-09-18.cor
POINT (-104.6348562445281 38.52745034569259),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,117,,S4P0603-09-18.cor
POINT (-104.64159763767479 38.540685703593915),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,118,,S4P0603-09-18.cor
POINT (-104.64820242581635 38.554135248054),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,119,,S4P0603-09-18.cor
POINT (-104.65443375460589 38.56789197014811),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,120,,S4P0603-09-18.cor
POINT (-104.66417136313173 38.58002517762948),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,121,,S4P0603-09-18.cor
POINT (-104.67235397828787 38.59293583614108),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,122,,S4P0603-09-18.cor
POINT (-104.67984052382076 38.606038756853025),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,123,,S4P0603-09-18.cor
POINT (-104.68261267314772 38.609848827665544),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,6,025A,Main_Hwy,123.27999878,,S4P0603-09-18.cor
POINT (-104.68834911650156 38.619053832317704),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,124,,S4P0703-09-18.cor
POINT (-104.69140497950426 38.633132707073834),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,125,,S4P0703-09-18.cor
POINT (-104.69498467275476 38.64732424147011),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,126,,S4P0703-09-18.cor
POINT (-104.7005360364718 38.66134715923534),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,127,,S4P0703-09-18.cor
POINT (-104.7094801711174 38.67391135561803),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,128,,S4P0703-09-18.cor
POINT (-104.71693393624429 38.68699996267307),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,129,,S4P0703-09-18.cor
POINT (-104.72185898823554 38.701171662603414),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,130,,S4P0703-09-18.cor
POINT (-104.72666268811258 38.71497032987352),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,131,,S4P0703-09-18.cor
POINT (-104.73505511455203 38.72733858913112),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,132,,S4P0703-09-18.cor
POINT (-104.74674333455839 38.738802241868434),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,133,,S4P0703-09-18.cor
POINT (-104.75809916265545 38.75000230281335),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,134,,S4P0703-09-18.cor
POINT (-104.77054103900254 38.76069632832548),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,135,,S4P0703-09-18.cor
POINT (-104.78093207576818 38.77237815026184),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,136,,S4P0703-09-18.cor
POINT (-104.78966882733783 38.78537279377792),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,137,,S4P0703-09-18.cor
POINT (-104.79699693429599 38.79564348397024),"Bennett, Chuck",09/18/2003 12:00:00 AM,4,7,025A,Main_Hwy,137.77999878,,S4P0703-09-18.cor
POINT (-104.13641489964768 38.167965232227196),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,344,,S4P1803-09-19.cor
POINT (-104.12046814651957 38.16102954174925),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,345,,S4P1803-09-19.cor
POINT (-104.10485541269874 38.153483647678264),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,346,,S4P1803-09-19.cor
POINT (-104.0885374063287 38.1486031566767),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,347,,S4P1803-09-19.cor
POINT (-104.07010744668726 38.14779891615423),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,348,,S4P1803-09-19.cor
POINT (-104.05386996976328 38.141085534864445),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,349,,S4P1803-09-19.cor
POINT (-104.03763507832099 38.13438147344918),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,350,,S4P1803-09-19.cor
POINT (-104.02023146187355 38.13030041251043),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,351,,S4P1803-09-19.cor
POINT (-104.00213572246481 38.12878031003826),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,352,,S4P1803-09-19.cor
POINT (-103.98446090596615 38.126223842355664),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,353,,S4P1803-09-19.cor
POINT (-103.96663407181377 38.1236283580472),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,354,,S4P1803-09-19.cor
POINT (-103.94897424778662 38.121033580095045),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,355,,S4P1803-09-19.cor
POINT (-103.93044829671038 38.11929521066607),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,356,,S4P1803-09-19.cor
POINT (-103.91229032117755 38.11745167933302),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,357,,S4P1803-09-19.cor
POINT (-103.89412139137436 38.11560483721504),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,358,,S4P1803-09-19.cor
POINT (-103.87642457396852 38.112353264330416),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,359,,S4P1803-09-19.cor
POINT (-103.86052198302205 38.10548202589283),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,360,,S4P1803-09-19.cor
POINT (-103.84296920958711 38.102606244383715),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,361,,S4P1803-09-19.cor
POINT (-103.82708698523047 38.09612369211159),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,362,,S4P1803-09-19.cor
POINT (-103.81085883458749 38.08959520637168),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,363,,S4P1803-09-19.cor
POINT (-103.79450690178123 38.083005068302874),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,364,,S4P1803-09-19.cor
POINT (-103.77824570437592 38.07645498060478),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,365,,S4P1803-09-19.cor
POINT (-103.76312436642117 38.07036485807216),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,366,,S4P1803-09-19.cor
POINT (-103.74723438055635 38.0639548394837),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,050B,Main_Hwy,367,,S4P1803-09-19.cor
POINT (-104.04107157456127 38.09802641999442),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,0,,S4P1803-09-19.cor
POINT (-104.04104372629477 38.112526189856666),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,1,,S4P1803-09-19.cor
POINT (-104.04102410872476 38.1269747196122),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,2,,S4P1803-09-19.cor
POINT (-104.02416597521135 38.128554307000115),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,3,,S4P1803-09-19.cor
POINT (-104.02266362201759 38.14243771324447),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,4,,S4P1803-09-19.cor
POINT (-104.0231280539068 38.15506292546389),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,18,167A,Main_Hwy,4.90999985,,S4P1803-09-19.cor
POINT (-104.31274556795604 38.23148604874659),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,19,050B,Main_Hwy,333,,S4P1903-09-19.cor
POINT (-104.29454781416655 38.229612170108645),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,19,050B,Main_Hwy,334,,S4P1903-09-19.cor
POINT (-104.27623327760476 38.22875135810207),"Bennett, Chuck",09/19/2003 12:00:00 AM,4,19,050B,Main_Hwy,335,,S4P1903-09-19.cor
